Country,Waterbody Type,Date,Dissolved Oxygen (mg/l),pH (ph units),Nitrogen (mg/l)
China,Bay,2007-01-12,9.97206126400854,7.685185185185185,0.014222222222222223
China,Bay,2007-01-15,8.207578529558758,7.705555555555555,0.014555555555555556
China,Bay,2007-01-19,8.096025845753603,7.3875,0.08625000000000001
China,Bay,2007-01-22,9.042934836895293,7.4944444444444445,0.011222222222222224
China,Bay,2007-02-01,8.979067896853724,8.242424242424242,0.014272727272727272
China,Bay,2007-02-02,9.560512922876802,8.262500000000001,0.091625
China,Bay,2007-02-05,9.594444444444443,8.4,0.014444444444444446
China,Bay,2007-02-06,8.549999999999999,8.308333333333334,0.006875
China,Bay,2007-02-07,9.566990898111332,8.25263157894737,0.019
China,Bay,2007-02-08,9.511367794338137,8.3125,0.019
China,Bay,2007-02-09,9.12159576006116,8.3,0.016166666666666666
China,Bay,2007-02-22,9.864653856601134,8.196296296296296,0.01837037037037037
China,Bay,2007-02-23,7.896025845753603,8.175,0.00995
China,Bay,2007-02-26,8.12921198818892,8.277777777777779,0.011296296296296296
China,Bay,2007-03-01,7.876820676602882,8.173333333333334,0.017866666666666666
China,Bay,2007-03-05,8.467806495281781,8.2,0.015555555555555553
China,Bay,2007-03-07,7.412250939726225,8.016666666666667,0.012333333333333333
China,Bay,2007-03-08,8.466040204505605,8.016666666666667,0.03372222222222222
China,Bay,2007-03-09,8.028034461004804,8.049999999999999,0.013791666666666667
China,Bay,2007-03-15,9.721598105585237,8.11153846153846,0.0060384615384615386
China,Bay,2007-03-16,9.273827554784717,8.096296296296297,0.006222222222222223
China,Bay,2007-03-19,6.710512922876801,7.8375,0.175375
China,Bay,2007-03-21,9.481256860657926,8.059999999999999,0.010150000000000001
China,Bay,2007-03-28,9.39820543529707,8.141666666666666,0.014708333333333332
China,Bay,2007-03-29,8.802022974003203,8.127777777777776,0.0145
China,Bay,2007-04-11,8.453641353205764,8.093333333333332,0.0072
China,Bay,2007-04-12,8.62538502484054,8.044444444444444,0.015888888888888886
China,Bay,2007-04-13,8.006538768630405,8.079166666666667,0.013708333333333335
China,Bay,2007-04-16,8.839145572115916,8.211111111111112,0.04766666666666666
China,Bay,2007-04-17,8.718410338301442,8.325,0.013750000000000002
China,Bay,2007-04-18,7.910512922876801,8.0,0.158125
China,Bay,2007-04-19,9.045375452339204,8.325925925925926,0.007851851851851851
China,Bay,2007-04-20,9.534575286691037,8.331578947368422,0.019
China,Bay,2007-04-23,9.169829469284984,8.28888888888889,0.016444444444444442
China,Bay,2007-04-25,8.011367794338137,8.270833333333334,0.012374999999999999
China,Bay,2007-04-26,7.884178780152418,8.28888888888889,0.014074074074074074
China,Bay,2007-05-02,8.405914912073392,8.026666666666667,0.0082
China,Bay,2007-05-03,7.770712614673071,7.588888888888889,0.018166666666666668
China,Bay,2007-05-07,7.0376925124202705,7.858333333333333,0.026083333333333333
China,Bay,2007-05-09,9.352279657230229,8.027777777777779,0.06933333333333333
China,Bay,2007-05-10,8.926268170228626,8.162962962962963,0.009962962962962963
China,Bay,2007-05-11,9.441256860657926,8.114999999999998,0.02275
China,Bay,2007-05-14,8.6730129228768,8.525,0.19375
China,Bay,2007-05-17,9.584729845175474,8.166666666666666,0.017166666666666667
China,Bay,2007-05-18,8.467714050548272,8.183333333333332,0.015875
China,Bay,2007-05-21,7.3160326472677095,8.068421052631578,0.0064736842105263155
China,Bay,2007-05-28,9.26095015289743,8.251851851851852,0.015481481481481481
China,Bay,2007-06-01,7.348034461004803,8.146666666666667,0.0166
China,Bay,2007-06-07,8.227051691507206,8.07,0.07785
China,Bay,2007-06-08,7.46019026715402,8.077777777777778,0.015222222222222222
China,Bay,2007-06-11,7.476709742922671,8.095833333333333,0.024791666666666667
China,Bay,2007-06-13,6.252906119391291,8.144444444444444,0.022833333333333334
China,Bay,2007-06-14,8.953117926114366,8.068421052631578,0.03268421052631579
China,Bay,2007-06-18,7.042934836895294,7.7333333333333325,0.10388888888888889
China,Bay,2007-06-21,8.073067669041308,8.340740740740742,0.04044444444444445
China,Bay,2007-06-22,7.462250939726226,8.205555555555556,0.04566666666666666
China,Bay,2007-06-25,7.635043076256005,8.091666666666667,0.0605
China,Bay,2007-06-27,7.669038768630404,6.825,0.20725
China,Bay,2007-07-05,8.684855137607686,8.206666666666667,0.009399999999999999
China,Bay,2007-07-09,6.785043076256005,8.387500000000001,0.014916666666666667
China,Bay,2007-07-11,7.672478905449249,8.472222222222221,0.013333333333333332
China,Bay,2007-07-12,8.087293720264064,8.52962962962963,0.013333333333333332
China,Bay,2007-07-13,6.6904086603757085,8.481481481481481,0.015814814814814813
China,Bay,2007-07-16,7.869038768630404,6.8875,0.251375
China,Bay,2007-07-18,6.732201127671471,8.512500000000001,0.028583333333333332
China,Bay,2007-07-19,8.607615507452161,8.73,0.02665
China,Bay,2007-07-23,8.339145572115916,8.266666666666667,0.03077777777777778
China,Bay,2007-07-25,6.426011487001601,8.194444444444445,0.05877777777777778
China,Bay,2007-07-26,7.5625644042684685,7.521052631578947,0.018210526315789472
China,Bay,2007-08-06,7.31470112767147,8.073333333333332,0.023133333333333336
China,Bay,2007-08-08,7.720038290005338,8.137037037037036,0.028777777777777777
China,Bay,2007-08-13,8.602564614384008,7.4875,0.375
China,Bay,2007-08-15,7.039145572115915,8.038888888888888,0.021833333333333333
China,Bay,2007-08-16,7.151709742922672,8.033333333333333,0.018625
China,Bay,2007-08-17,6.680863870108297,8.126315789473685,0.015
China,Bay,2007-08-20,7.248205435297071,7.879166666666666,0.13095833333333334
China,Bay,2007-08-22,6.620627053597397,8.0,0.015777777777777776
China,Bay,2007-08-23,7.032706871172271,7.861111111111111,0.09461111111111112
China,Bay,2007-08-24,8.375231014904324,8.155,0.07715
China,Bay,2007-08-27,8.292051691507206,8.016666666666667,0.10972222222222222
China,Bay,2007-09-03,6.961367794338137,8.073333333333332,0.021666666666666667
China,Bay,2007-09-06,7.354929093394493,8.133333333333333,0.016388888888888887
China,Bay,2007-09-07,8.474722665799474,8.1625,0.013541666666666667
China,Bay,2007-09-10,4.785512922876801,7.6875,0.14125
China,Bay,2007-09-12,7.882706871172271,8.022222222222222,0.06544444444444444
China,Bay,2007-09-13,7.869436184055044,8.084999999999999,0.026600000000000002
China,Bay,2007-09-14,7.908338415302167,8.14074074074074,0.013259259259259259
China,Bay,2007-09-17,7.392934836895295,7.977777777777778,0.019944444444444445
China,Bay,2007-09-19,7.073067669041308,8.188888888888888,0.018
China,Bay,2007-09-20,7.536248614794784,8.226315789473682,0.017789473684210525
China,Bay,2007-09-24,8.038547383881605,8.1,0.015708333333333335
China,Bay,2007-10-03,8.91818847094102,8.073333333333332,0.014
China,Bay,2007-10-04,7.710484648950049,7.888888888888889,0.2511111111111111
China,Bay,2007-10-05,6.392615507452161,8.015,0.07975
China,Bay,2007-10-08,7.106538768630404,7.3125,0.29862500000000003
China,Bay,2007-10-10,7.509601503561961,7.900000000000001,0.06538888888888889
China,Bay,2007-10-11,7.452372101963738,7.9875,0.1045
China,Bay,2007-10-12,8.037968044931798,8.133333333333333,0.053703703703703705
China,Bay,2007-10-22,8.623867794338137,8.220833333333333,0.012458333333333333
China,Bay,2007-10-24,8.541671748635501,8.192592592592591,0.01725925925925926
China,Bay,2007-10-25,9.276680549848932,7.8842105263157904,0.018578947368421053
China,Bay,2007-10-26,9.418946323896897,8.11111111111111,0.012555555555555556
China,Bay,2007-11-01,7.202427568803843,8.126666666666667,0.016533333333333334
China,Bay,2007-11-05,7.262615507452162,8.235,0.02515
China,Bay,2007-11-07,7.10075988574341,8.196296296296296,0.01337037037037037
China,Bay,2007-11-08,6.77980075178098,8.05,0.02238888888888889
China,Bay,2007-11-09,8.658525845753603,7.1375,0.110625
China,Bay,2007-11-12,8.132706871172271,8.083333333333334,0.030166666666666668
China,Bay,2007-11-14,8.096025845753603,8.216666666666667,0.013958333333333331
China,Bay,2007-11-15,8.060043076256004,8.020833333333334,0.03279166666666667
China,Bay,2007-11-19,8.8196224770587,8.221052631578948,0.016736842105263158
China,Bay,2007-11-21,9.27812002208048,8.21111111111111,0.01188888888888889
China,Bay,2007-11-22,8.411367794338137,8.1,0.008722222222222221
China,Bay,2007-12-03,8.945914912073391,8.04,0.015000000000000001
China,Bay,2007-12-04,8.081823725784183,7.8999999999999995,0.020722222222222222
China,Bay,2007-12-05,9.330057435008007,8.027777777777779,0.028444444444444446
China,Bay,2007-12-06,7.940323099300032,8.096296296296297,0.01877777777777778
China,Bay,2007-12-07,8.060231014904323,8.065,0.01865
China,Bay,2007-12-08,9.840064614384007,7.3875,0.097375
China,Bay,2007-12-10,8.325722299005308,8.1,0.012947368421052631
China,Bay,2007-12-11,8.068376409589339,7.900000000000001,0.021833333333333333
China,Bay,2007-12-12,8.977151315616716,8.122222222222222,0.013666666666666667
China,Bay,2007-12-13,9.200854871461337,8.3,0.015708333333333335
China,Bay,2007-12-14,8.447559384556088,8.262962962962964,0.015185185185185184
China,Bay,2008-01-02,8.893641353205764,8.173333333333334,0.014066666666666667
China,Bay,2008-01-03,9.068946323896895,8.05,0.021500000000000002
China,Bay,2008-01-04,8.564209742922671,8.1,0.018458333333333334
China,Bay,2008-01-07,9.317051691507206,6.875,0.1325
China,Bay,2008-01-10,8.45337162333867,8.18148148148148,0.013074074074074073
China,Bay,2008-01-11,8.988262426727827,8.222222222222221,0.011888888888888888
China,Bay,2008-01-14,9.410043076256004,8.283333333333333,0.014083333333333331
China,Bay,2008-01-17,9.367051691507205,8.175,0.016999999999999998
China,Bay,2008-01-18,9.488053606007472,8.218518518518518,0.010333333333333335
China,Bay,2008-01-21,9.18804352969028,8.215789473684211,0.01752631578947368
China,Bay,2008-01-28,9.391168546119118,8.166666666666666,0.021833333333333333
China,Bay,2008-02-01,8.497731430701773,8.081818181818182,0.020333333333333335
China,Bay,2008-02-11,9.68239364009174,8.008333333333333,0.018541666666666668
China,Bay,2008-02-14,8.503703703703703,7.777777777777778,0.011518518518518518
China,Bay,2008-02-15,8.605,7.705,0.017099999999999997
China,Bay,2008-02-18,10.196296296296296,7.807407407407407,0.013444444444444445
China,Bay,2008-02-20,10.886837640958936,7.8,0.011666666666666665
China,Bay,2008-02-21,9.405263157894737,8.284210526315789,0.019
China,Bay,2008-02-22,8.794444444444444,8.188888888888888,0.006666666666666666
China,Bay,2008-02-25,8.956538768630404,7.825,0.11925
China,Bay,2008-02-27,8.587122598112712,8.06111111111111,0.02788888888888889
China,Bay,2008-03-05,8.950854871461337,8.091666666666667,0.015583333333333333
China,Bay,2008-03-06,9.648148148148149,8.188888888888888,0.008777777777777777
China,Bay,2008-03-07,9.65,8.19,0.0099
China,Bay,2008-03-10,10.092592592592593,8.251851851851852,0.01662962962962963
China,Bay,2008-03-11,9.450000000000001,8.233333333333333,0.009833333333333333
China,Bay,2008-03-12,8.742105263157894,8.131578947368421,0.012421052631578947
China,Bay,2008-03-13,9.266666666666667,8.244444444444445,0.017166666666666667
China,Bay,2008-03-14,8.96490037589049,8.088888888888889,0.04472222222222222
China,Bay,2008-03-26,8.667051691507206,7.725,0.1885
China,Bay,2008-03-27,7.703487343269549,8.16,0.007533333333333334
China,Bay,2008-03-28,8.758718358173873,8.055555555555555,0.01588888888888889
China,Bay,2008-04-02,9.619231281050673,8.079166666666667,0.010833333333333334
China,Bay,2008-04-07,8.761956557930196,8.174074074074074,0.015407407407407406
China,Bay,2008-04-09,9.154045948006406,8.177777777777777,0.015388888888888888
China,Bay,2008-04-10,9.33220112767147,8.204166666666666,0.015916666666666666
China,Bay,2008-04-11,8.717705975371455,8.215789473684211,0.016157894736842104
China,Bay,2008-04-14,9.087051691507206,7.995,0.0366
China,Bay,2008-04-16,8.616923349893693,8.118518518518519,0.01425925925925926
China,Bay,2008-04-17,9.268946323896895,7.938888888888889,0.11772222222222223
China,Bay,2008-04-21,7.408525845753603,7.6125,0.25375000000000003
China,Bay,2008-04-23,8.038262426727826,8.005555555555555,0.013944444444444445
China,Bay,2008-04-24,9.284855137607686,8.08,0.004933333333333333
China,Bay,2008-05-02,9.54302039797097,8.188888888888888,0.017444444444444443
China,Bay,2008-05-05,8.438262426727826,8.16111111111111,0.015499999999999998
China,Bay,2008-05-08,8.72572229900531,8.336842105263159,0.019
China,Bay,2008-05-09,7.85918820479467,8.237499999999999,0.018875
China,Bay,2008-05-14,9.149060306758406,8.116666666666665,0.01929166666666667
China,Bay,2008-05-15,9.193641353205765,8.215,0.0186
China,Bay,2008-05-16,7.929211988188921,8.2,0.01688888888888889
China,Bay,2008-05-19,8.015157059117517,7.9944444444444445,0.018944444444444444
China,Bay,2008-05-21,9.044855137607687,8.139999999999999,0.0056
China,Bay,2008-05-22,6.173012922876802,7.8125,0.13375
China,Bay,2008-05-23,9.722735588676274,8.06111111111111,0.05027777777777778
China,Bay,2008-06-02,7.306538768630404,8.070833333333333,0.05441666666666667
China,Bay,2008-06-05,8.551709742922672,8.341666666666667,0.01970833333333333
China,Bay,2008-06-11,7.505812238782582,8.255555555555555,0.14094444444444443
China,Bay,2008-06-12,6.517880451068589,8.366666666666667,0.07560000000000001
China,Bay,2008-06-13,7.927151315616716,8.022222222222222,0.32333333333333336
China,Bay,2008-06-16,7.264482734449782,8.203703703703704,0.1392962962962963
China,Bay,2008-06-18,6.865231014904323,8.139999999999999,0.13065
China,Bay,2008-06-19,7.766040204505605,8.383333333333333,0.03177777777777777
China,Bay,2008-06-20,5.898326671896254,8.447368421052632,0.028
China,Bay,2008-06-23,7.101400520463756,8.523076923076923,0.01596153846153846
China,Bay,2008-06-24,7.5125,8.225,0.171625
China,Bay,2008-07-02,7.298490392450849,7.933333333333334,0.049833333333333334
China,Bay,2008-07-03,5.909094235470509,8.033333333333333,0.023466666666666667
China,Bay,2008-07-07,7.348205435297071,8.079166666666667,0.050666666666666665
China,Bay,2008-07-09,7.969829469284984,7.883333333333334,0.0995
China,Bay,2008-07-10,6.939436184055045,7.99,0.061849999999999995
China,Bay,2008-07-16,8.490408660375708,8.125925925925927,0.05544444444444444
China,Bay,2008-07-18,7.384473161948447,8.344444444444443,0.014166666666666668
China,Bay,2008-07-21,7.583525845753603,7.675,0.24625
China,Bay,2008-07-23,7.0521896325819124,8.342307692307692,0.017846153846153845
China,Bay,2008-07-24,7.757301246373731,8.373684210526315,0.017210526315789475
China,Bay,2008-07-25,7.328034461004804,8.408333333333333,0.015125
China,Bay,2008-08-01,7.9929348368952935,8.177777777777777,0.01633333333333333
China,Bay,2008-08-04,9.03649613595165,8.277777777777779,0.019388888888888886
China,Bay,2008-08-07,7.705812238782581,8.233333333333333,0.04188888888888889
China,Bay,2008-08-08,7.714436184055044,8.275,0.0112
China,Bay,2008-08-11,8.226268170228629,8.355555555555556,0.013277777777777777
China,Bay,2008-08-13,7.817521538128003,8.458333333333334,0.017333333333333333
China,Bay,2008-08-14,9.308259497217353,8.452631578947368,0.021157894736842105
China,Bay,2008-08-15,7.8002800180658465,8.342424242424244,0.033333333333333326
China,Bay,2008-08-18,7.596025845753603,7.6125,0.22875
China,Bay,2008-08-20,8.421215817189456,8.459259259259259,0.03174074074074074
China,Bay,2008-08-25,8.949060306758406,8.1625,0.046875
China,Bay,2008-09-03,7.810484648950048,8.077777777777778,0.014555555555555556
China,Bay,2008-09-04,8.934575286691038,8.052631578947368,0.019473684210526317
China,Bay,2008-09-05,7.3471417431153805,7.97037037037037,0.03259259259259259
China,Bay,2008-09-11,8.792051691507206,8.215,0.03725
China,Bay,2008-09-12,7.832863486712537,8.245833333333334,0.019291666666666665
China,Bay,2008-09-17,8.202564614384007,7.2625,0.15825
China,Bay,2008-09-18,6.023362050837337,7.916666666666667,0.07205555555555555
China,Bay,2008-09-19,5.612250939726225,7.8999999999999995,0.018722222222222223
China,Bay,2008-09-22,7.176047383881605,7.833333333333333,0.09520833333333334
China,Bay,2008-09-25,6.961367794338137,8.093333333333332,0.013733333333333332
China,Bay,2008-09-29,6.884178780152418,8.114814814814814,0.016814814814814814
China,Bay,2008-10-08,6.894701127671471,8.0,0.036722222222222226
China,Bay,2008-10-09,7.960043076256004,8.0875,0.06108333333333333
China,Bay,2008-10-10,8.570712614673072,8.105555555555556,0.11894444444444445
China,Bay,2008-10-13,8.453641353205764,8.226666666666667,0.013733333333333332
China,Bay,2008-10-15,7.606538768630404,8.2625,0.1625
China,Bay,2008-10-16,8.62997187393233,8.277777777777779,0.027148148148148147
China,Bay,2008-10-17,8.752051691507205,8.219999999999999,0.0643
China,Bay,2008-10-20,9.974587440528126,8.277777777777779,0.01574074074074074
China,Bay,2008-10-22,8.298867794338138,8.3375,0.014624999999999999
China,Bay,2008-10-24,8.539838444585774,8.25263157894737,0.025842105263157895
China,Bay,2008-10-27,10.206068922009608,8.4,0.016333333333333335
China,Bay,2008-11-05,6.762250939726226,7.9833333333333325,0.018777777777777775
China,Bay,2008-11-06,7.362427568803843,8.126666666666667,0.008666666666666666
China,Bay,2008-11-07,8.65960150356196,8.2,0.004555555555555556
China,Bay,2008-11-10,7.5733620508373365,8.133333333333333,0.035777777777777776
China,Bay,2008-11-12,7.855231014904324,8.2,0.0253
China,Bay,2008-11-13,7.437208159188388,8.2,0.024148148148148148
China,Bay,2008-11-14,7.998012922876802,7.975,0.1365
China,Bay,2008-11-17,9.875176204120184,8.281481481481482,0.018333333333333333
China,Bay,2008-11-19,8.669038768630404,8.291666666666666,0.015
China,Bay,2008-11-20,7.964872101963738,8.204166666666666,0.07304166666666667
China,Bay,2008-11-24,9.328475464744427,8.336842105263159,0.018157894736842106
China,Bay,2008-12-01,9.204855137607687,8.306666666666667,0.050333333333333334
China,Bay,2008-12-02,8.212250939726225,8.4,0.01633333333333333
China,Bay,2008-12-03,9.18923113319159,8.396296296296297,0.010962962962962963
China,Bay,2008-12-04,8.19528989126353,8.092592592592593,0.04381481481481481
China,Bay,2008-12-05,8.669436184055044,8.1,0.0461
China,Bay,2008-12-06,8.718376409589338,7.862500000000001,0.05583333333333334
China,Bay,2008-12-08,9.083617035847414,8.18421052631579,0.019
China,Bay,2008-12-09,9.189209742922673,8.195833333333333,0.018291666666666668
China,Bay,2008-12-10,8.974501879452452,8.0,0.04066666666666666
China,Bay,2008-12-11,9.998012922876802,7.8375,0.13175
China,Bay,2008-12-12,8.157578529558757,8.127777777777776,0.041055555555555553
China,Bay,2009-01-02,8.528034461004804,8.006666666666666,0.019133333333333332
China,Bay,2009-01-05,7.392521538128002,7.95,0.019666666666666666
China,Bay,2009-01-06,8.292934836895293,7.9833333333333325,0.025444444444444447
China,Bay,2009-01-07,9.120798175748748,8.077777777777778,0.01811111111111111
China,Bay,2009-01-08,8.804045948006404,8.1,0.011666666666666665
China,Bay,2009-01-09,8.814568295525458,8.096296296296297,0.013629629629629629
China,Bay,2009-01-10,10.039402255342942,7.966666666666667,0.023444444444444445
China,Bay,2009-01-12,7.473012922876801,7.775,0.12212500000000001
China,Bay,2009-01-14,8.777051691507205,8.1,0.01875
China,Bay,2009-01-16,8.930021538128003,8.012500000000001,0.015083333333333332
China,Bay,2009-01-17,8.329068955212803,8.047368421052632,0.019
China,Bay,2009-02-02,6.657880451068588,7.993333333333334,0.012533333333333334
China,Bay,2009-02-04,7.51970112767147,7.858333333333333,0.028
China,Bay,2009-02-05,9.187379281339737,7.977777777777778,0.043611111111111114
China,Bay,2009-02-06,8.013808409782047,8.051851851851852,0.015814814814814813
China,Bay,2009-02-09,7.991196820045871,8.108333333333333,0.019
China,Bay,2009-02-11,8.060512922876802,7.675,0.135625
China,Bay,2009-02-12,7.767827562163204,8.036842105263156,0.018157894736842106
China,Bay,2009-02-13,7.785356307336536,8.094444444444443,0.01672222222222222
China,Bay,2009-02-16,8.363641353205765,8.05,0.02465
China,Bay,2009-02-27,6.502906119391291,8.088888888888889,0.013388888888888888
China,Bay,2009-02-28,8.701519771486819,8.277777777777779,0.019
China,Bay,2009-03-04,9.152564614384007,7.525,0.111125
China,Bay,2009-03-09,9.41818847094102,7.966666666666667,0.005933333333333333
China,Bay,2009-03-11,7.441859179086936,8.445833333333335,0.008791666666666666
China,Bay,2009-03-12,8.382706871172271,7.9833333333333325,0.017277777777777777
China,Bay,2009-03-13,8.468775201745544,8.055555555555555,0.007037037037037037
China,Bay,2009-03-16,6.847350563835736,8.011111111111111,0.012722222222222222
China,Bay,2009-03-18,8.600231014904324,8.125,0.013550000000000001
China,Bay,2009-03-23,8.638262426727827,8.155555555555555,0.014722222222222223
China,Bay,2009-03-25,8.032658785003793,8.178947368421053,0.014736842105263156
China,Bay,2009-03-26,8.414872101963738,8.254166666666666,0.012458333333333333
China,Bay,2009-03-27,9.040494221451384,8.266666666666667,0.006407407407407408
China,Bay,2009-04-01,7.813641353205765,8.006666666666666,0.005066666666666666
China,Bay,2009-04-02,7.918376409589338,7.904166666666666,0.013791666666666667
China,Bay,2009-04-03,7.316923349893693,7.911111111111111,0.029111111111111112
China,Bay,2009-04-15,7.083525845753603,8.0125,0.166875
China,Bay,2009-04-16,6.342678153668268,8.1,0.017166666666666667
China,Bay,2009-04-17,7.890408660375709,8.066666666666666,0.010814814814814814
China,Bay,2009-04-20,8.330214050548273,8.041666666666666,0.015208333333333332
China,Bay,2009-04-21,7.54151177268952,8.026315789473685,0.019
China,Bay,2009-04-22,6.934473161948448,7.966666666666667,0.007555555555555556
China,Bay,2009-04-23,7.973641353205764,8.040000000000001,0.014349999999999998
China,Bay,2009-04-24,8.063305207265664,8.0,0.019
China,Bay,2009-05-04,8.265914912073391,7.9,0.008466666666666667
China,Bay,2009-05-06,7.927372101963738,7.9125000000000005,0.022166666666666668
China,Bay,2009-05-07,8.10960150356196,7.8500000000000005,0.009333333333333334
China,Bay,2009-05-11,8.088262426727827,8.0,0.019
China,Bay,2009-05-13,8.846724101674672,7.974074074074075,0.014814814814814814
China,Bay,2009-05-14,6.62980075178098,7.933333333333334,0.04838888888888889
China,Bay,2009-05-15,6.835512922876801,7.6375,0.125625
China,Bay,2009-05-18,7.552372101963738,7.9750000000000005,0.019
China,Bay,2009-05-20,8.063305207265664,7.933333333333334,0.019
China,Bay,2009-05-22,9.611256860657926,8.09,0.02645
China,Bay,2009-05-27,7.0476115946361295,7.852631578947368,0.016473684210526317
China,Bay,2009-06-01,7.778034461004804,7.977777777777778,0.019
China,Bay,2009-06-03,7.704045948006406,7.794444444444445,0.019055555555555555
China,Bay,2009-06-04,9.128226973425074,7.966666666666666,0.02816666666666667
China,Bay,2009-06-05,7.170363486712536,7.9750000000000005,0.019
China,Bay,2009-06-08,6.802427568803844,7.946666666666667,0.0128
China,Bay,2009-06-10,5.597350563835736,7.816666666666666,0.06483333333333334
China,Bay,2009-06-11,8.176680549848932,7.93157894736842,0.018210526315789472
China,Bay,2009-06-12,6.821215817189455,7.9,0.01862962962962963
China,Bay,2009-06-15,7.844615566595795,7.996296296296297,0.04025925925925926
China,Bay,2009-06-19,8.067846522356486,7.945,0.07395
China,Bay,2009-06-22,5.573012922876801,7.725,0.225
China,Bay,2009-07-02,7.748490392450849,7.633333333333334,0.161
China,Bay,2009-07-03,6.3624275688038425,7.64,0.07073333333333333
China,Bay,2009-07-08,7.256538768630404,8.2125,0.016958333333333332
China,Bay,2009-07-09,7.122478905449248,8.233333333333333,0.012944444444444446
China,Bay,2009-07-15,7.360484648950049,8.038888888888888,0.06866666666666667
China,Bay,2009-07-16,8.869231281050673,8.070833333333333,0.028874999999999998
China,Bay,2009-07-17,7.431025845753602,8.31,0.01925
China,Bay,2009-07-20,8.018271999229162,8.262962962962964,0.017814814814814815
China,Bay,2009-07-22,8.10093100789476,8.296296296296296,0.011777777777777778
China,Bay,2009-07-23,5.585512922876801,7.7250000000000005,0.185
China,Bay,2009-07-24,8.124048970901564,8.278947368421052,0.01747368421052632
China,Bay,2009-08-03,7.208034461004804,8.28,0.010266666666666667
China,Bay,2009-08-06,7.931823725784183,8.094444444444443,0.08766666666666667
China,Bay,2009-08-07,7.298490392450849,8.127777777777776,0.027333333333333334
China,Bay,2009-08-12,7.1780344610048035,8.333333333333334,0.014
China,Bay,2009-08-13,6.006342995530108,8.310526315789474,0.01668421052631579
China,Bay,2009-08-17,6.744615566595796,8.422222222222222,0.034444444444444444
China,Bay,2009-08-19,6.359850563835735,8.458333333333334,0.016666666666666666
China,Bay,2009-08-20,8.817051691507206,7.6,0.25625000000000003
China,Bay,2009-08-21,7.439209742922671,8.325000000000001,0.03525
China,Bay,2009-08-24,6.916820676602882,8.34,0.0356
China,Bay,2009-08-27,8.200342244302702,8.566666666666666,0.013666666666666667
China,Bay,2009-09-02,8.07470112767147,8.053333333333333,0.009466666666666667
China,Bay,2009-09-03,8.33649613595165,7.98888888888889,0.013888888888888888
China,Bay,2009-09-07,7.9379680449317975,8.018518518518519,0.014222222222222223
China,Bay,2009-09-09,7.84470112767147,7.938888888888889,0.05516666666666667
China,Bay,2009-09-10,6.69119682004587,7.879166666666666,0.024458333333333332
China,Bay,2009-09-11,9.265462029808647,7.94,0.0173
China,Bay,2009-09-17,8.027372101963737,8.075,0.006625
China,Bay,2009-09-18,8.637379281339738,8.072222222222221,0.012388888888888889
China,Bay,2009-09-21,9.230148792848173,8.089473684210526,0.017368421052631578
China,Bay,2009-09-23,7.444038768630405,7.7125,0.26625
China,Bay,2009-09-24,9.824501879452452,8.203703703703702,0.019
China,Bay,2009-10-05,7.050154009936216,7.98,0.017400000000000002
China,Bay,2009-10-07,8.380940580396095,7.8999999999999995,0.03322222222222222
China,Bay,2009-10-08,8.233718358173872,7.866666666666667,0.10208333333333335
China,Bay,2009-10-09,7.355812238782581,7.8500000000000005,0.1562777777777778
China,Bay,2009-10-12,9.295462029808647,7.915000000000001,0.0941
China,Bay,2009-10-14,7.9830012529683,7.977777777777778,0.0517037037037037
China,Bay,2009-10-15,8.027445697412745,8.022222222222222,0.011518518518518518
China,Bay,2009-10-16,9.005214050548272,8.112499999999999,0.01575
China,Bay,2009-10-19,7.183525845753603,7.975,0.23125
China,Bay,2009-10-22,8.588262426727827,8.149999999999999,0.008555555555555556
China,Bay,2009-10-23,8.35120142442712,8.147368421052631,0.01931578947368421
China,Bay,2009-11-04,7.54179500828018,8.0,0.008388888888888888
China,Bay,2009-11-05,7.990154009936216,8.1,0.003933333333333334
China,Bay,2009-11-06,8.561367794338137,8.072222222222221,0.020388888888888887
China,Bay,2009-11-09,9.14849039245085,8.116666666666667,0.014166666666666668
China,Bay,2009-11-11,8.852194096154554,8.1,0.01877777777777778
China,Bay,2009-11-12,8.867008910969368,8.122222222222222,0.01640740740740741
China,Bay,2009-11-16,9.104551691507206,7.775,0.13825
China,Bay,2009-11-18,8.27320543529707,8.104166666666666,0.031166666666666665
China,Bay,2009-11-19,8.295231014904322,8.19,0.03425
China,Bay,2009-11-20,8.252874752530866,8.110526315789473,0.014473684210526317
China,Bay,2009-11-23,9.044038768630404,8.208333333333334,0.021916666666666668
China,Bay,2009-12-01,9.199248245406725,7.920000000000001,0.023866666666666665
China,Bay,2009-12-02,8.804045948006404,7.861111111111111,0.043666666666666666
China,Bay,2009-12-03,7.695584273059558,7.833333333333333,0.03755555555555555
China,Bay,2009-12-04,9.504045948006405,8.0,0.0105
China,Bay,2009-12-05,9.742051691507205,7.775,0.12512500000000001
China,Bay,2009-12-07,8.86019026715402,7.933333333333334,0.026629629629629628
China,Bay,2009-12-09,8.873867794338137,8.012500000000001,0.019
China,Bay,2009-12-10,9.187206865638405,8.010526315789473,0.018105263157894735
China,Bay,2009-12-11,9.573397947717341,7.866666666666667,0.04004166666666666
China,Bay,2009-12-14,9.402846522356485,8.004999999999999,0.022350000000000002
China,Bay,2009-12-16,9.368775201745544,8.1,0.012518518518518517
China,Bay,2010-01-04,8.886533834520653,7.914814814814815,0.013666666666666667
